basePrice,occupancy,leadTimeDays,season_encoded,isWeekend,competitorPrice,amenitiesCount,roomType_encoded,isReturningGuest,finalPrice
36795.15754365954,0.7543510854538511,102.58498681576225,2,0,30819.977007696292,4,6,1,57575.9254825984
16964.720634289224,0.605865514962314,37.671145829392245,2,0,37605.15524282081,9,4,0,35133.50543598093
29621.018093954168,0.9523816003976672,94.49087190511555,1,1,29852.957837294623,16,4,0,59233.30180541282
25374.368903357685,0.5466328775941254,16.711587129291708,3,0,6137.261977985575,6,5,0,44740.15658426363
34192.544772044464,0.4424659388829051,19.336444793530035,3,0,8472.939631981437,4,0,0,56612.148556995904
47030.997748263624,0.2467318032384319,68.47030515136727,3,1,31034.305144565762,9,5,1,95492.64852374248
37430.88856888176,0.8075850870349521,22.33633063630812,1,0,15924.022022761088,13,5,0,64397.544991908646
13102.197793765568,0.7609995388680323,36.85605123279902,3,1,6743.321064633994,9,5,0,28824.83514628425
4465.607347880379,0.4459195346717214,8.717503420990548,3,0,23191.3289420817,6,5,1,9064.286911672396
15326.41008209178,0.12267407256330642,17.757083043267407,2,1,29053.162109931804,19,3,0,33718.10218060192
30968.662742911976,0.8550975949462096,3.9528413428156997,2,0,18451.06145243151,14,6,1,68131.05803440635
5417.013233759766,0.11027618510866627,6.9194002295794,3,0,36860.384004611566,15,6,0,11677.187708842435
26329.213618458107,0.7333298016661458,0.02831581691708751,0,1,33257.2185807585,3,3,0,48877.35208736445
31051.613899093794,0.9732313987534513,1.201701486632772,0,0,18642.46297130858,5,0,1,37693.568919800135
18709.46286839716,0.4938951953333831,113.54033918763702,3,1,38479.00885870235,18,3,1,41039.894543422815
39232.87357605363,0.3114760644963575,8.326158555432873,0,0,33488.666999052664,14,0,0,53744.25914631792
8010.117897287275,0.7343839090390435,32.657842817389884,1,1,32959.93279974139,16,4,0,17622.259374032004
6531.475741583012,0.8354153278140266,54.80911059038909,2,0,29011.1019369922,14,6,1,13601.438471827076
37224.87154156936,0.5917872844700626,23.999293845539896,1,0,3535.314400161981,9,1,0,51028.90445547095
26288.091861691326,0.9703317477305315,4.986756033257006,2,0,35735.83762341378,15,2,0,57833.80209572092
35354.912632103595,0.146501849492165,39.07144148338983,0,1,20673.964182130356,7,6,0,54746.18568592951
23436.884914376074,0.5543160384740753,27.507583641837332,0,1,47302.65637745681,14,3,0,42664.50989839054
14580.89556223802,0.746608552590295,39.41927677389403,3,1,41445.28424062865,6,3,0,32077.970236923647
41497.80893068739,0.8763764240342611,44.05724810000797,0,1,30621.640067971675,15,4,1,69461.08055892379
40572.54631154203,0.26133005071701104,111.16291126435436,0,1,14852.553145505663,8,3,0,49839.762607958415
35650.73413015806,0.8200031335873132,25.568738807347007,3,0,12574.717484050328,2,0,1,61575.78168587815
15790.821449808247,0.5974363681466908,12.540152247065338,3,0,18998.08737084481,8,0,0,28918.79226580057
30740.841342847092,0.4568983137909669,31.36334216881727,2,0,25398.69334826087,1,1,0,40131.57660387769
19965.773156181258,0.2185435257211842,2.1268632037864537,0,0,16915.078971830513,17,1,0,31635.330412104
7304.357446351805,0.8787661830180211,68.30673628111593,2,0,27201.686283446692,19,6,0,16069.586381973973
46113.73804672541,0.24154588736174382,3.81390667711373,2,1,10772.409999119738,5,1,0,86925.9437971745
9430.475653191186,0.37880907328818936,11.917892808273088,1,0,48952.502202798496,16,0,0,14749.369882147912
47661.15562957771,0.36104097876619323,50.74310030994951,0,1,8072.454083354712,7,5,1,66668.48977590408
23962.27132902392,0.8842726307717689,27.28782449820377,0,0,46801.37456375549,7,5,0,33690.12613113513
11701.247655415124,0.7054326947880082,15.008220660750247,1,1,45938.16653592666,18,1,0,20948.039508245987
28469.344526782832,0.8170132574722351,19.241452513756336,2,1,27691.942645516407,18,1,1,60480.10817608566
44028.45428619119,0.3254211089132491,57.8371491571934,0,1,37070.782776295964,2,0,1,49519.330339264896
37414.56966124938,0.662386689646299,12.46566268587116,2,0,23494.270004711627,15,4,0,79313.28159868771
40908.37394948814,0.6145713848293738,61.12589161781466,1,0,32611.625144494596,14,6,0,67138.96173882467
33962.81823540371,0.849547339109444,2.767881064779848,3,0,19007.06905879258,18,3,1,74718.20011788818
35536.998532339065,0.9154783544331345,44.9904014023814,2,0,17154.473929915934,9,6,1,54048.12356297991
42912.195623570005,0.11094109432964813,56.42709238876039,0,1,30176.799949967142,14,2,0,53721.56250939275
14734.39641638174,0.7066179271529134,6.020101467906559,3,1,26412.094686647077,5,5,0,29263.541149215496
26002.9732912276,0.14665221920775612,16.881811636835515,2,1,30238.20935004911,11,5,1,50989.992792248966
13396.843765521304,0.5939727985696204,5.427667975641189,2,1,16473.04732049008,8,0,1,26060.828736141037
49420.39637584241,0.3588694561393104,36.786974588716234,3,0,20247.018095398776,5,6,1,80743.10339947231
47370.788965270825,0.3760989395699271,22.99398124522187,3,1,6943.204149558737,11,0,0,99690.34238996073
4853.060134319778,0.4176626531071209,30.2623259825137,3,0,5456.989496793669,5,2,0,9316.891852064382
36162.03310823736,0.6591632041446491,6.562856207861183,0,1,14912.485094631764,17,6,0,73498.61287535778
46486.67091853629,0.4006449691018923,7.138041931010838,0,1,6489.60238853565,4,2,0,60520.86756447705
11487.041220984676,0.7594291455312524,1.271487786399792,2,1,7877.411305832813,15,1,0,24734.48294529442
29693.425835973583,0.4640746470164827,11.661228163089607,2,0,41207.63505351504,19,6,0,58449.18889719815
46027.94998663797,0.16151788027896277,24.612012157104402,1,0,4827.063759784397,2,2,0,65182.44209270337
4595.460993532545,0.8053838582356965,58.54409922781921,0,1,33970.311314932915,17,3,0,8922.323408187995
35778.752560601475,0.35718249213343545,32.98184811700967,2,1,15810.214194323824,12,3,1,77660.24910934528
16975.403346509884,0.4894901916393364,17.14893753950105,3,1,43962.646993281945,17,5,1,37345.887362321744
46446.62118269693,0.7168994948997114,91.80499721593043,3,0,25794.63737514248,10,3,1,81161.55861993096
48639.73752277229,0.3992105414338408,38.10820771497925,0,0,17362.09358840781,18,6,1,83229.0032759387
47380.524988331395,0.15092709053204406,79.84868601336827,3,0,27329.029977403425,19,3,0,81607.6524668618
25288.0681829008,0.4365289423115323,22.49711208607966,1,1,20952.026895127634,18,3,0,49396.320328719834
43516.00459649773,0.9500037244248731,8.98876434643903,2,0,29522.15003948202,13,1,0,95735.21011229503
42693.82173114831,0.6775609575687024,1.6281956759559282,2,1,8383.044811338368,14,5,0,93926.40780852629
17997.722242433014,0.7043312338004862,38.84810692506703,2,0,49858.5536321899,16,0,1,26602.4941523399
41959.02728508184,0.6690539382738758,3.8794544505265587,0,1,23001.126251745725,18,5,0,75433.06972141084
4739.358831628153,0.27909292506349315,10.819418767127308,3,1,19366.84006624633,18,5,0,10426.589429581938
31024.684288656492,0.47650047769205217,22.808811091925815,1,0,36379.86287086445,16,5,0,61790.68919982885
13810.415352522043,0.7758458185269864,24.932069068525674,0,1,20103.272105280626,17,2,0,30382.913775548495
8666.643631532104,0.19123560779784324,27.53249364741749,2,1,42163.89233635161,7,0,0,13401.917371619815
6616.80047657283,0.35006749848074104,5.454842249873087,1,1,24350.724044939987,12,2,0,14556.961048460227
35725.57246627257,0.34868719761926825,14.328370500022869,2,0,36819.24542347544,2,1,0,48254.15441390711
18974.123297099108,0.48881703483505545,28.80682616521109,2,1,8050.301172768668,10,1,0,35839.18191336225
37064.03826185179,0.9823318668479666,105.01614619585389,0,0,42767.60172109026,5,4,1,47884.0756164318
6071.7480175502915,0.16075229201543975,39.01794059929589,2,0,37578.74537857116,3,4,0,7917.156071246735
17818.645878038686,0.5668308949425356,76.76451122490677,1,1,12950.688587712388,19,1,0,37348.927022595126
28356.090741640848,0.2614282138109894,43.091280114250544,2,0,9828.442458051974,13,1,0,53228.98620361206
40163.988747431285,0.9736088908687697,26.873839241522063,3,1,17865.740390104347,12,2,0,88360.77524434883
17981.367637807285,0.2019731542547178,6.396664292332282,2,0,48875.31754349951,3,1,0,25071.650895321935
32416.894692539427,0.4632409021254321,32.96007737903055,0,1,15071.084004651755,6,6,0,48134.25404324804
44640.9541671008,0.7640964863511456,29.295522148910763,1,0,24437.978820491764,14,0,1,71580.4797765647
31945.569844568316,0.7340989852247007,27.674483678915735,0,1,4410.950608714807,4,2,1,43428.145959871814
13949.095313420787,0.480455773204539,20.18774324080186,3,1,21669.69388961293,13,1,0,30688.009689525734
4146.836733157287,0.41187175115744645,22.565051161060875,2,1,29852.04072535583,19,2,0,9123.040812946032
43894.6470733437,0.4578511406975835,12.213908532665467,0,1,47796.856787874356,18,2,0,77184.89300166121
3999.6623099681956,0.33784863684277533,21.976149267871957,0,0,27286.59411218303,3,3,0,1599.8649239872784
44110.97861615737,0.28479964483611986,6.602792724045017,0,0,41498.044330351324,6,4,0,56887.02500425703
27860.045299278965,0.534735727803001,49.06951398065129,0,1,28714.999200738326,16,2,0,50464.93544860533
47136.18183010612,0.3416803804608466,6.165628172616673,3,0,4916.8956314693505,3,5,0,77840.51374260907
40542.81208136227,0.35871549840752515,2.6638311820318896,3,1,17805.388933919377,12,6,1,89194.186578997
49902.90319506686,0.6910804571271013,17.194120187990457,2,1,30050.826868061853,19,6,1,109786.3870291471
19483.455326230378,0.9716835985299029,32.21531676413662,2,0,47677.91639876284,19,2,1,42863.601717706835
39057.849579762966,0.6432734805034376,17.272490572902203,1,0,43379.12690830797,4,5,0,56079.76736453802
21890.75293963438,0.16928152035846966,9.720181445264297,3,1,13732.713866405838,1,6,0,35031.031865036646
25554.154154283715,0.1680252524686603,24.504982973755652,0,0,13345.162010900685,2,3,0,28324.624237308817
32492.756771263394,0.9562808987610094,12.785451784419703,0,1,12455.129454353335,13,1,0,59967.36012163063
44062.82436675792,0.3675617112766003,81.03269497995622,1,0,46357.44812621765,13,2,0,58034.76780296736
49251.923052366874,0.1828602874742279,76.78055602577122,0,0,43075.30919578087,2,3,0,58883.12656149031
39108.85045163235,0.6391401284353434,20.937063218154496,1,0,39419.52131588859,19,0,0,68432.97512879064
22635.038761864686,0.6612839004612395,11.919729762253718,2,0,21458.550368538698,16,3,1,46426.276637447496
22803.7791070223,0.6836543381068193,40.083145461324875,3,0,26705.89310204204,12,4,1,41420.411962928294
37666.3681746779,0.3406618250717872,1.122114777460718,1,1,24823.592005372182,1,4,0,54565.34764640985
14222.52585111021,0.11359961579302753,19.317513740063454,0,0,14909.711055290514,9,1,0,15141.58004107753
8192.283317175548,0.9685138325090247,12.298808631352522,1,0,26736.318168992046,17,5,0,15918.839009141531
19667.241409116497,0.3258037411219923,75.9734923249348,2,1,4433.33774907946,10,1,0,33553.13056765294
16500.23260774184,0.7084236592472928,0.36226935840420255,0,1,9195.087554380581,18,6,0,31539.496521520297
16926.481661431535,0.7359668828908386,24.143478654695958,2,1,44669.71101994048,19,5,1,37238.25965514938
13979.564299345768,0.6490066753715371,40.48887436025902,2,0,38328.94905047689,7,5,0,24187.74447605995
4978.379912909008,0.38161665479228346,19.90869918478557,1,0,22874.815225777093,19,5,0,6233.102281159838
3840.0749324704493,0.3439866283876592,2.6781534259580613,2,1,27306.06702734223,15,5,0,8448.164851434989
49422.95231759348,0.6379014544324328,107.76498780027768,0,1,20389.94764011894,9,4,0,82398.8863373285
23105.33728558553,0.8794860702505224,21.894984210745484,2,1,37816.653756551605,10,6,0,49712.614840208305
21063.35241650504,0.952060356031056,28.572015725784507,2,1,39856.79742390774,4,4,1,32239.909267603107
34943.42228657428,0.19531522396338186,8.09957860223878,1,0,38874.40393954848,6,2,0,46461.50299201437
13257.932729658016,0.2393457513379479,19.820288489654153,2,0,36962.75106721913,4,6,0,16631.277587800767
47648.17564566059,0.9502626329047716,16.818837326584845,3,0,12611.703918561403,5,4,1,93009.85746439135
39958.21567753095,0.7628817055013133,2.335468337036468,1,0,18884.589024302502,9,1,0,68262.34823235919
7202.317108676197,0.8946944423467957,3.3668665884266438,1,0,25082.735444232723,12,4,0,9527.688211638644
22626.296461891634,0.28236937072180884,54.50724544414575,0,1,18547.270597099814,8,6,0,32058.604721380278
44318.56045542174,0.6288272839984617,8.225999063039637,0,0,38482.18940744146,5,6,1,54254.42121209323
47402.40504769628,0.7310256349757263,6.50583498778147,0,1,18479.61563974787,11,1,0,88866.26382190839
24967.871028743877,0.7121006969022754,21.09055938145048,0,1,9496.908078910847,11,0,0,41737.41461345425
31830.335292903263,0.46733652178002827,43.927304932430395,3,1,21754.901246270292,13,6,1,66239.48762826061
10850.595466327535,0.11385540252217763,1.9184494548292934,1,0,49055.97834077188,14,4,1,18668.56026298269
49584.9254284379,0.6246334511238368,25.797873369424003,2,1,13616.426407878067,8,1,0,84749.48980734202
13888.56996502184,0.32779138526164786,3.8080964918993603,0,0,31771.456970331765,18,5,1,23637.276199367632
47308.39338435091,0.5052288215286013,1.1142710180925408,0,1,23349.733342466196,19,6,0,83695.51842635035
33533.39250264132,0.9618229135754356,1.6255753343087886,0,0,6338.154679518351,12,3,0,52160.987779911404
31563.62935930638,0.45913178587819126,53.90269749845436,2,1,25930.200481908796,12,5,0,63560.66203358234
27096.360017775904,0.855821445997984,3.765960772841203,0,0,36001.723446470685,18,2,0,42692.067851715874
13841.481150734659,0.269686545174326,1.386073434904337,2,1,27121.33886390748,10,6,0,23685.649450425866
11296.817504258888,0.705214448222526,17.2822592458959,1,1,43988.98499608931,7,1,1,20352.56845968423
13362.851826298242,0.9793062589950491,55.735722782479776,1,1,16580.039782906384,18,5,0,29398.274017856133
11762.598320779962,0.19170379078564312,9.130948896479426,1,1,7053.711051286351,12,4,0,19613.33481109572
39640.470257637404,0.10748794800447281,16.430529970836613,3,0,47018.583747926285,14,4,0,79339.80147957065
19455.887180836315,0.4902245133693529,1.2222390758954664,2,0,20775.228427826292,15,6,1,39278.863278028606
5718.60579847963,0.1833629347462305,17.884889216254155,0,0,30091.060918320767,16,0,1,6702.002929669887
48547.82361661813,0.7735459147086082,25.85500543461127,0,1,40224.14692811921,2,3,0,78337.34328478463
44537.93659328101,0.923093797463703,25.382451768019482,0,1,18242.742202152287,18,6,1,87181.197368107
46604.35731017501,0.49061887543788296,12.123182108403505,0,1,36659.73329434772,12,1,0,72102.74136506954
49760.66766438246,0.3328404779398969,11.373453292066257,3,1,9364.685941437918,16,5,0,109473.46886164142
11173.076713315902,0.49096298710594877,3.3824192264639215,0,1,16690.806118658747,13,3,1,17776.04449333818
21623.37488842496,0.751103036065001,13.708988964278708,3,1,9801.399898416435,17,0,0,47571.42475453492
38637.20835809229,0.10814874542233388,3.143975825944762,2,0,41127.836244863814,18,6,1,60026.21837994767
35712.96904852823,0.6305085905362274,43.64952553318109,1,0,13464.514055658912,3,2,0,53921.97166837116
10233.107597973187,0.6519625163986411,101.68485162658773,0,0,36717.96710404488,10,3,0,17521.596999479007
41344.156874559034,0.6739194222063419,105.27128613605713,1,0,47335.024670545674,1,0,1,41006.54661659453
13548.70687632305,0.3178198719827895,60.09021903956482,2,0,27805.29382623722,6,6,1,17320.110558721914
13519.427896663285,0.742647451040314,27.54819206265849,2,0,28381.37203625232,3,6,0,20743.05069491426
28237.797875990436,0.18225233769859878,36.20587900026291,0,0,24668.577700597165,19,1,0,40348.21457806282
30868.17693756005,0.27934330282012076,10.07281840912502,2,0,18316.83673950121,4,6,1,42370.975878641024
30264.051768377125,0.8897230419890337,29.890099825611824,1,1,25355.786453471104,3,2,0,57777.13948156435
7299.8813576944785,0.7648508356539098,18.24486086856902,0,1,31331.954016537693,8,6,1,10514.288525829748
44240.66054362788,0.11237099861021073,19.734405352673377,3,1,49341.60389202099,8,4,1,78783.18239657397
15483.202001669186,0.3235386343328202,42.536840237212,0,1,47074.93428795654,7,0,0,21925.83503914485
9087.201300291796,0.2929658346938481,9.935160165934978,1,1,43521.18903977672,2,4,0,15375.217680005218
44771.15975384193,0.34372569523327534,11.48351113466997,0,1,44789.135178128345,6,6,0,79664.04611635496
47915.62041679841,0.3228037932518978,77.56507249881038,0,1,24988.911614726017,16,2,0,85029.22574058021
43519.99801147618,0.15627366616856117,1.7360022463748,1,0,33899.88337734085,10,0,1,57229.898574863
41047.25551206927,0.5130464649371383,19.944623544719114,0,0,45068.135978002065,4,0,1,42529.79126933041
33796.373090034016,0.7594601273075486,73.1868038129571,0,1,21468.685954593595,13,6,0,52939.47154003957
28890.296418629547,0.6460585522456928,28.276192877673,1,0,48202.836482237035,10,2,0,45527.12160582416
7088.377715836276,0.7055845017382718,23.716653671879026,2,0,22541.9449172516,14,1,0,13290.464744312414
22197.30101432284,0.17303426068261524,8.620231087511335,1,0,31250.885273481133,9,0,0,29629.41091927825
20516.36029957876,0.9563416391591085,12.614719862357806,0,0,36360.82152380148,11,2,0,30456.729538103144
15208.42783673533,0.8546426504587223,57.32610577660361,3,0,47677.8246145691,18,3,0,33458.54124081773
37000.745343363495,0.8245812866460964,24.5761546729633,3,1,14496.964880456504,11,4,0,81401.6397553997
26306.159548702228,0.8406854245375908,21.692249100235898,1,0,38068.155977216185,17,0,1,48847.99359864099
6809.172147659453,0.9394394573194852,3.1468091911752962,3,1,27478.33254877186,2,3,0,14980.178724850797
13348.610491641133,0.589828569502328,0.48473989868825285,0,1,15622.18560917013,3,0,1,16617.15260330141
35113.16189200101,0.2802538160808633,99.46588787342385,0,1,39500.52147043036,11,1,1,48245.67280676927
6578.150396044109,0.655105247067287,14.195596711478043,1,0,28954.447168170787,18,6,0,13449.012118333623
43006.72496029213,0.7685933443011451,27.73067468132368,0,1,34065.76957053476,3,2,0,59348.686103677624
26271.886769656794,0.7641256540186229,2.4921586148953336,2,1,18176.350223161346,15,0,0,57798.15089324495
25587.569134352456,0.5693041217501921,34.47642278683367,0,1,25619.875735897436,11,2,0,39285.749436914644
30843.165878997326,0.16161284740022025,80.89849340690472,1,1,32015.649796439153,11,5,1,49924.08102464154
41760.00539848201,0.4340016445871151,25.71697912775748,2,0,22030.808270682668,11,0,0,77115.80260593042
19347.032771403072,0.9286899476170216,4.044205794912921,2,1,12323.509372841962,19,1,0,42563.472097086764
34866.75917027598,0.6260040187816834,26.14823598165014,3,1,48197.103138819286,1,1,0,59746.70194043748
29589.40230780218,0.5844987489301421,43.61757246771469,0,1,27038.97438200302,5,6,1,48873.10728039147
15550.328697962803,0.34196816294397414,15.647323368806415,1,1,37494.25740352192,10,6,0,31013.13337750322
44295.609358692425,0.43160402792492103,63.567370469311896,3,0,22319.218097134733,10,3,0,79548.42846553141
40479.02301552562,0.9058114802378523,31.381985892842753,3,1,19691.19290920867,14,1,0,89053.85063415638
33947.236228946,0.6998167427741522,68.85307024888151,0,1,22136.722027954875,2,2,1,40174.38112002325
42977.34126742937,0.8086483240770995,29.3055401622099,0,1,22232.24225792554,4,5,0,73888.72022027119
43762.82744511071,0.5089108807608896,4.2223077552277,1,1,28576.46544927182,2,1,0,69093.25619290491
36293.059905606635,0.6672224975105421,11.118509570234838,3,1,28543.083889124067,18,0,0,79844.7317923346
42339.626433092584,0.3235452478688868,6.761692723890663,1,1,26366.22934649497,13,1,0,70281.70838990109
35781.15869845633,0.7349147472551376,71.84972907777906,3,0,9334.931891119591,19,5,0,78100.90065122768
34966.616272734114,0.4848412003330036,42.86354080720343,3,1,26315.547489524964,5,2,0,76530.57417107212
32074.734776113663,0.49829096333327105,33.847261600780435,3,0,10947.883319770619,2,0,0,56321.64747215351
38377.68205920914,0.6843900921191934,10.74169062790118,0,0,8928.381955900963,11,3,0,51231.27419685295
10454.439948774463,0.942652559322034,6.101873796957385,3,1,46834.34871503488,18,3,0,22999.76788730382
44400.92568234964,0.15760571194775885,42.37312457847659,3,0,31432.6506179421,6,3,0,72387.99623050341
43976.6458040259,0.8422689136123068,19.28263166020041,3,1,33996.03273185546,10,6,0,96748.620768857
4374.62230262428,0.36314479937097377,7.677346377100026,2,0,21884.302505668096,17,0,0,9285.647493249451
41813.38727654384,0.49952750905574006,28.762013231653114,0,1,45722.10191999862,11,3,1,77048.13698827647
9056.883771251923,0.11972199589750807,1.2350945294378188,2,0,32982.73301024428,19,6,0,17992.922663147172
18750.586150179668,0.37094147005088174,11.843334076302174,0,0,39150.98386760861,17,1,0,25659.80931133526
37944.888045705564,0.5523681183671174,18.964779612704906,1,1,20322.43604430255,4,0,0,65936.88432345906
10555.715114270486,0.15055846961269512,4.803595491633204,2,0,48120.5583984989,14,0,0,20968.063051837176
41444.45013359592,0.5419861564448486,125.30794641691602,1,0,41561.680637440804,4,0,0,46089.03007602334
42110.30636401387,0.9343995659725846,7.037412278878274,3,0,43135.57776168355,14,4,0,91859.35176551227
26850.9834867593,0.1948538962970247,4.190041389998561,1,0,11093.130569010451,4,6,1,28492.86994044758
3300.135970691178,0.7879966552679539,6.827158035114548,1,0,15735.270769947318,6,2,1,4157.823177079375
16490.7922592209,0.46870394803839344,43.96806747594876,1,1,16424.450185128124,9,4,1,28311.168181887588
31995.565163659885,0.6896563430719043,16.627950975589208,1,0,15732.733492602945,12,4,1,58623.59134158921
49115.7503672889,0.33421293818670644,25.000976660025824,0,0,43204.18361890153,8,4,1,65883.35147385676
32695.235769783412,0.24354303628722246,0.6369896970989184,2,1,4498.585374803829,4,2,1,56298.332327365395
15210.76831001551,0.2444163528441038,1.0511410104580214,0,1,6576.699482096392,5,4,0,19870.58813071762
32798.26804568173,0.1634427510788302,17.70827249381821,0,1,15873.998919605474,6,3,0,47679.10563654004
28379.312846645207,0.2670820344111187,50.89160944666738,0,0,12394.029808523852,5,0,0,29978.922944617858
39652.73357210375,0.6977974464900715,64.9470755146967,1,0,13897.401852493873,19,0,0,64554.45582491845
8028.090024867045,0.8935215506591573,2.7209416911285986,0,0,40503.3298949051,8,6,0,14644.560883006023
38768.311417595316,0.8327131170320456,23.18929896579151,2,0,29466.949912926204,9,1,1,69026.13263749582
28439.52919777718,0.7166208788870356,73.33472170918631,0,1,3271.2210807694955,15,5,0,43530.86822583472
48260.62418137275,0.19938867706999241,14.72935435509145,3,1,23178.169988097176,4,3,0,98488.58627753433
19067.991803818244,0.36026870166635483,53.08218494705273,1,0,22170.59156196687,9,2,0,26215.495979752905
32733.228977295563,0.37882618779022215,4.305569814655689,3,0,8355.427663893546,7,5,0,61015.21065502143
46805.32095897082,0.3249612517578591,82.18366717713822,2,0,34778.66406426848,8,0,0,69798.46970013554
7817.957215561925,0.5635050937387508,41.76011699051769,2,0,35998.56785383608,15,4,0,12285.168002663384
47049.7389001132,0.5819984333917053,85.07704894928402,2,1,36881.98129544859,19,6,0,103509.42558024905
35330.62894813823,0.4211973776539992,33.86755865755789,2,1,37238.134441253824,15,6,0,77727.3836859041
6188.34177794308,0.4184102428627924,13.548598221459313,0,0,3002.4828658179495,5,1,0,9809.402277392888
17145.287646500365,0.8457000381154732,83.50641927635637,1,1,47834.27778079594,19,1,0,31870.099790364315
36284.088166328234,0.810363563487717,9.670970708638453,2,0,41267.81205156916,7,0,0,60078.01116087827
6165.47826903227,0.3770162485126711,12.111762160845672,3,0,45487.13973969641,6,3,0,10892.605661409703
30362.011628284843,0.9224095994859334,36.20013504930501,2,1,3735.2348794494046,19,6,0,66796.42558222666
19256.50367678897,0.9575335153022554,43.4854988063027,1,0,46891.36340192975,17,5,0,30151.44956664573
32183.029335071424,0.39406828782703673,79.52323446017414,3,1,41060.06084834092,10,1,0,62337.65094327234
5149.875589188104,0.41898245391374944,6.874939594248212,3,0,42349.299719058836,19,0,0,11329.726296213828
43962.22988916169,0.5550707380797629,47.98433564972192,3,1,7384.50708193252,11,3,0,96716.90575615573
48753.98155133765,0.9470087312803062,40.24491370210375,0,0,37722.56735917409,15,0,0,91114.46223094824
48537.2591984275,0.8886874898280803,1.9776100622147028,2,1,48116.08441317828,10,0,1,106781.97023654051
38233.63609191746,0.19231116632523082,14.692632730208542,0,0,34891.72504665355,11,3,0,51212.5091420294
9114.053286139702,0.45345766894427464,9.970571244079458,3,0,29816.386017356504,3,3,0,14500.27435336264
38638.37020866406,0.5980340707747946,10.893314991317569,0,1,47444.59485420286,3,3,0,48714.562821097155
4155.58507356367,0.552819225296386,122.14266224035916,0,0,23818.04472151849,18,0,0,4271.970035041852
4039.8069218628707,0.2744767611432034,30.881885995194025,0,1,31166.7976165925,11,1,0,8887.575228098316
18209.680300028438,0.8729350940513392,37.94101470915831,2,1,25387.89979423521,18,2,1,38485.18511287273
25966.22994901929,0.7092467046971536,112.67319816682392,3,0,46843.77240393406,15,2,1,54317.246642572005
39209.14863696628,0.8541175373666232,14.205981030986223,3,0,6575.982157978841,7,0,0,63833.5357915495
35114.88270050574,0.872887851414525,48.560440316586124,2,0,26552.625938791363,10,0,1,54074.4459113077
23957.42719970717,0.7735202682991658,17.102992163373365,0,0,35286.7647451156,10,1,0,38253.06696232355
15860.453315238296,0.49528954112474566,61.09920321250223,0,1,40219.60730584514,13,3,0,25137.153612596074
49864.85150741242,0.6494920795138821,5.977594201476893,1,0,30401.876429874406,15,0,0,95508.2971177445
23030.52120509073,0.24432886550776883,88.51483925875164,1,0,45719.13397370834,18,6,0,42351.92901837385
24215.190143494747,0.7062808757274169,7.406635952505333,1,0,47273.59800354197,4,4,0,40887.582949306874
10690.319596008452,0.2613279301653527,11.845571498750063,2,1,6023.003490098426,17,3,0,23242.3035820949
40356.04879124668,0.7245546314591411,42.34125626704776,3,0,21911.415358444596,3,6,0,78305.72004647928
35603.06461172996,0.3066383446785718,15.014139530971109,1,1,4102.574020894259,2,0,0,43522.87600941255
13376.171801071738,0.20579617013519796,28.110984332146646,3,0,18482.58289659882,4,4,0,23343.06381159769
6871.9091439446065,0.2487560411286617,17.640569814400855,3,1,28232.8062446183,1,6,0,7449.54533634042
34983.46719751152,0.10179292169716325,40.68691763151863,3,0,45807.3617339676,15,5,0,59591.68087827129
33762.02707121336,0.7468656560681772,7.775997132570158,2,0,42788.05315587393,1,1,0,59751.99244919681
15843.197768915838,0.7591609441525412,1.8070892597679158,2,1,8992.48715358333,6,4,0,34556.148498736235
47690.587425769285,0.5634400149219335,10.697222648162208,2,0,7372.427612822098,7,0,1,82769.87755270187
10099.720913702311,0.24522652094984534,19.291231614814684,2,0,30695.56492156335,19,2,0,18384.44332178285
23319.73564900229,0.17519890375962077,5.518408189334705,1,0,28009.544705562785,12,6,1,40278.431299857104
47349.948247877146,0.11721606979355831,13.145721958780674,0,1,15519.749147211121,1,0,0,66509.14926929449
22727.18389552775,0.24917335926869866,15.323919639673685,0,0,45274.29497403026,7,2,0,27808.882245737896
33010.71954021202,0.901769981484832,1.7731383460916073,0,1,46586.22124469301,19,1,1,69775.52060846864
21686.93670425133,0.3173831575315136,26.262184048666857,1,1,21922.737601987646,13,1,0,43147.069891711966
15888.114510387491,0.41884419449549415,64.71390195116774,0,1,44844.22018433545,12,3,0,28256.751024472873
49246.94945411193,0.19481093603319988,4.937145613474087,1,0,21045.598030359713,12,6,0,73784.5221133965
22238.698296807022,0.3001251742733533,27.324771772928468,1,1,37630.39109599591,13,3,0,40644.1511229003
45022.66257291932,0.5673021137021846,32.785396716659164,1,1,25369.284224743034,14,2,0,86220.66899264356
13807.86647688105,0.6469774147860873,16.307421904078037,0,0,8761.4083558376,12,2,0,18800.3431237626
13015.921089178915,0.32081708274959,36.22914414028293,3,1,46612.90745814001,12,1,1,26420.923922690985
4463.3018955720345,0.1519589433026055,15.86620246864955,0,1,24342.53988874422,6,4,0,7324.452040261043
33628.3407926666,0.45192958221465884,21.07395099552186,0,0,37520.890895152974,10,2,0,51507.71925334499
20320.738155016774,0.31078303383370076,0.22140634324041042,2,0,20257.169278270732,9,2,1,29174.939047202908
43624.83774246294,0.29759853090682176,35.302415649090335,1,1,3887.401293083029,2,6,0,68704.31252298584
25240.865614503185,0.9638765224421098,32.482996056054084,3,0,7724.926858516288,7,4,0,55428.75551578284
48505.09111199192,0.6546704373331517,1.174728826878521,2,0,26322.315536026446,9,3,0,88976.07206856449
